date_key,full_date,year,month,day_of_month,day_of_week,day_name,week_of_month,month_name,semester,trimester,is_weekend
1576,2030-09-06,2030,9,6,5,Friday,1,September,S2,T3,False
1577,2030-09-07,2030,9,7,6,Saturday,1,September,S2,T3,True
1578,2030-09-08,2030,9,8,7,Sunday,2,September,S2,T3,True
1579,2030-09-09,2030,9,9,1,Monday,2,September,S2,T3,False
1580,2030-09-10,2030,9,10,2,Tuesday,2,September,S2,T3,False
1581,2030-09-11,2030,9,11,3,Wednesday,2,September,S2,T3,False
1582,2030-09-12,2030,9,12,4,Thursday,2,September,S2,T3,False
1583,2030-09-13,2030,9,13,5,Friday,2,September,S2,T3,False
1584,2030-09-14,2030,9,14,6,Saturday,2,September,S2,T3,True
1585,2030-09-15,2030,9,15,7,Sunday,3,September,S2,T3,True
1586,2030-09-16,2030,9,16,1,Monday,3,September,S2,T3,False
1587,2030-09-17,2030,9,17,2,Tuesday,3,September,S2,T3,False
1588,2030-09-18,2030,9,18,3,Wednesday,3,September,S2,T3,False
1589,2030-09-19,2030,9,19,4,Thursday,3,September,S2,T3,False
1590,2030-09-20,2030,9,20,5,Friday,3,September,S2,T3,False
1591,2030-09-21,2030,9,21,6,Saturday,3,September,S2,T3,True
1592,2030-09-22,2030,9,22,7,Sunday,4,September,S2,T3,True
1593,2030-09-23,2030,9,23,1,Monday,4,September,S2,T3,False
1594,2030-09-24,2030,9,24,2,Tuesday,4,September,S2,T3,False
1595,2030-09-25,2030,9,25,3,Wednesday,4,September,S2,T3,False
1596,2030-09-26,2030,9,26,4,Thursday,4,September,S2,T3,False
1597,2030-09-27,2030,9,27,5,Friday,4,September,S2,T3,False
1598,2030-09-28,2030,9,28,6,Saturday,4,September,S2,T3,True
1599,2030-09-29,2030,9,29,7,Sunday,5,September,S2,T3,True
1600,2030-09-30,2030,9,30,1,Monday,5,September,S2,T3,False
1601,2030-10-01,2030,10,1,2,Tuesday,1,October,S2,T3,False
1602,2030-10-02,2030,10,2,3,Wednesday,1,October,S2,T3,False
1603,2030-10-03,2030,10,3,4,Thursday,1,October,S2,T3,False
1604,2030-10-04,2030,10,4,5,Friday,1,October,S2,T3,False
1605,2030-10-05,2030,10,5,6,Saturday,1,October,S2,T3,True
1606,2030-10-06,2030,10,6,7,Sunday,1,October,S2,T3,True
1607,2030-10-07,2030,10,7,1,Monday,1,October,S2,T3,False
1608,2030-10-08,2030,10,8,2,Tuesday,2,October,S2,T3,False
1609,2030-10-09,2030,10,9,3,Wednesday,2,October,S2,T3,False
1610,2030-10-10,2030,10,10,4,Thursday,2,October,S2,T3,False
1611,2030-10-11,2030,10,11,5,Friday,2,October,S2,T3,False
1612,2030-10-12,2030,10,12,6,Saturday,2,October,S2,T3,True
1613,2030-10-13,2030,10,13,7,Sunday,2,October,S2,T3,True
1614,2030-10-14,2030,10,14,1,Monday,2,October,S2,T3,False
1615,2030-10-15,2030,10,15,2,Tuesday,3,October,S2,T3,False
1616,2030-10-16,2030,10,16,3,Wednesday,3,October,S2,T3,False
1617,2030-10-17,2030,10,17,4,Thursday,3,October,S2,T3,False
1618,2030-10-18,2030,10,18,5,Friday,3,October,S2,T3,False
1619,2030-10-19,2030,10,19,6,Saturday,3,October,S2,T3,True
1620,2030-10-20,2030,10,20,7,Sunday,3,October,S2,T3,True
1621,2030-10-21,2030,10,21,1,Monday,3,October,S2,T3,False
1622,2030-10-22,2030,10,22,2,Tuesday,4,October,S2,T3,False
1623,2030-10-23,2030,10,23,3,Wednesday,4,October,S2,T3,False
1624,2030-10-24,2030,10,24,4,Thursday,4,October,S2,T3,False
1625,2030-10-25,2030,10,25,5,Friday,4,October,S2,T3,False
1626,2030-10-26,2030,10,26,6,Saturday,4,October,S2,T3,True
1627,2030-10-27,2030,10,27,7,Sunday,4,October,S2,T3,True
1628,2030-10-28,2030,10,28,1,Monday,4,October,S2,T3,False
1629,2030-10-29,2030,10,29,2,Tuesday,5,October,S2,T3,False
1630,2030-10-30,2030,10,30,3,Wednesday,5,October,S2,T3,False
1631,2030-10-31,2030,10,31,4,Thursday,5,October,S2,T3,False
1632,2030-11-01,2030,11,1,5,Friday,1,November,S2,T3,False
1633,2030-11-02,2030,11,2,6,Saturday,1,November,S2,T3,True
1634,2030-11-03,2030,11,3,7,Sunday,1,November,S2,T3,True
1635,2030-11-04,2030,11,4,1,Monday,1,November,S2,T3,False
1636,2030-11-05,2030,11,5,2,Tuesday,1,November,S2,T3,False
1637,2030-11-06,2030,11,6,3,Wednesday,1,November,S2,T3,False
1638,2030-11-07,2030,11,7,4,Thursday,1,November,S2,T3,False
1639,2030-11-08,2030,11,8,5,Friday,2,November,S2,T3,False
1640,2030-11-09,2030,11,9,6,Saturday,2,November,S2,T3,True
1641,2030-11-10,2030,11,10,7,Sunday,2,November,S2,T3,True
1642,2030-11-11,2030,11,11,1,Monday,2,November,S2,T3,False
1643,2030-11-12,2030,11,12,2,Tuesday,2,November,S2,T3,False
1644,2030-11-13,2030,11,13,3,Wednesday,2,November,S2,T3,False
1645,2030-11-14,2030,11,14,4,Thursday,2,November,S2,T3,False
1646,2030-11-15,2030,11,15,5,Friday,3,November,S2,T3,False
1647,2030-11-16,2030,11,16,6,Saturday,3,November,S2,T3,True
1648,2030-11-17,2030,11,17,7,Sunday,3,November,S2,T3,True
1649,2030-11-18,2030,11,18,1,Monday,3,November,S2,T3,False
1650,2030-11-19,2030,11,19,2,Tuesday,3,November,S2,T3,False
1651,2030-11-20,2030,11,20,3,Wednesday,3,November,S2,T3,False
1652,2030-11-21,2030,11,21,4,Thursday,3,November,S2,T3,False
1653,2030-11-22,2030,11,22,5,Friday,4,November,S2,T3,False
1654,2030-11-23,2030,11,23,6,Saturday,4,November,S2,T3,True
1655,2030-11-24,2030,11,24,7,Sunday,4,November,S2,T3,True
1656,2030-11-25,2030,11,25,1,Monday,4,November,S2,T3,False
1657,2030-11-26,2030,11,26,2,Tuesday,4,November,S2,T3,False
1658,2030-11-27,2030,11,27,3,Wednesday,4,November,S2,T3,False
1659,2030-11-28,2030,11,28,4,Thursday,4,November,S2,T3,False
1660,2030-11-29,2030,11,29,5,Friday,5,November,S2,T3,False
1661,2030-11-30,2030,11,30,6,Saturday,5,November,S2,T3,True
1662,2030-12-01,2030,12,1,7,Sunday,1,December,S2,T3,True
1663,2030-12-02,2030,12,2,1,Monday,1,December,S2,T3,False
1664,2030-12-03,2030,12,3,2,Tuesday,1,December,S2,T3,False
1665,2030-12-04,2030,12,4,3,Wednesday,1,December,S2,T3,False
1666,2030-12-05,2030,12,5,4,Thursday,1,December,S2,T3,False
1667,2030-12-06,2030,12,6,5,Friday,1,December,S2,T3,False
1668,2030-12-07,2030,12,7,6,Saturday,1,December,S2,T3,True
1669,2030-12-08,2030,12,8,7,Sunday,2,December,S2,T3,True
1670,2030-12-09,2030,12,9,1,Monday,2,December,S2,T3,False
1671,2030-12-10,2030,12,10,2,Tuesday,2,December,S2,T3,False
1672,2030-12-11,2030,12,11,3,Wednesday,2,December,S2,T3,False
1673,2030-12-12,2030,12,12,4,Thursday,2,December,S2,T3,False
1674,2030-12-13,2030,12,13,5,Friday,2,December,S2,T3,False
1675,2030-12-14,2030,12,14,6,Saturday,2,December,S2,T3,True
1676,2030-12-15,2030,12,15,7,Sunday,3,December,S2,T3,True
1677,2030-12-16,2030,12,16,1,Monday,3,December,S2,T3,False
1678,2030-12-17,2030,12,17,2,Tuesday,3,December,S2,T3,False
1679,2030-12-18,2030,12,18,3,Wednesday,3,December,S2,T3,False
1680,2030-12-19,2030,12,19,4,Thursday,3,December,S2,T3,False
1681,2030-12-20,2030,12,20,5,Friday,3,December,S2,T3,False
1682,2030-12-21,2030,12,21,6,Saturday,3,December,S2,T3,True
1683,2030-12-22,2030,12,22,7,Sunday,4,December,S2,T3,True
1684,2030-12-23,2030,12,23,1,Monday,4,December,S2,T3,False
1685,2030-12-24,2030,12,24,2,Tuesday,4,December,S2,T3,False
1686,2030-12-25,2030,12,25,3,Wednesday,4,December,S2,T3,False
1687,2030-12-26,2030,12,26,4,Thursday,4,December,S2,T3,False
1688,2030-12-27,2030,12,27,5,Friday,4,December,S2,T3,False
1689,2030-12-28,2030,12,28,6,Saturday,4,December,S2,T3,True
1690,2030-12-29,2030,12,29,7,Sunday,5,December,S2,T3,True
1691,2030-12-30,2030,12,30,1,Monday,5,December,S2,T3,False
1692,2030-12-31,2030,12,31,2,Tuesday,5,December,S2,T3,False
